Product ID,Product Name,Category,Sub-Category,total_orders,total_units,total_revenue,total_profit,profit_margin_pct,avg_discount_pct
OFF-ST-10004963,Eldon Gobal File Keepers,Office Supplies,Storage,6,26,348.22,51.26,14.7,13.0
OFF-SU-10000151,High Speed Automatic Electric Letter Opener,Office Supplies,Supplies,3,11,17030.31,2577.42,15.1,8.3
OFF-SU-10000157,Compact Automatic Electric Letter Opener,Office Supplies,Supplies,8,32,2982.75,399.17,13.4,10.6
OFF-SU-10000381,Acme Forged Steel Scissors with Black Enamel Handles,Office Supplies,Supplies,8,35,279.3,36.81,13.2,10.2
OFF-SU-10000432,Acco Side-Punched Conventional Columnar Pads,Office Supplies,Supplies,4,19,41.64,8.42,20.2,10.1
OFF-SU-10000646,Premier Automatic Letter Opener,Office Supplies,Supplies,5,21,2836.37,409.13,14.4,10.1
OFF-SU-10000898,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",Office Supplies,Supplies,5,24,305.8,51.72,16.9,9.8
OFF-SU-10000946,Staple remover,Office Supplies,Supplies,4,14,153.22,21.16,13.8,9.2
OFF-SU-10000952,Fiskars Home & Office Scissors,Office Supplies,Supplies,2,7,62.16,7.21,11.6,9.8
OFF-SU-10001165,Acme Elite Stainless Steel Scissors,Office Supplies,Supplies,5,17,95.08,7.62,8.0,10.5
OFF-SU-10001212,Kleencut Forged Office Shears by Acme United Corporation,Office Supplies,Supplies,2,8,9.57,14.55,152.0,10.2
OFF-SU-10001218,Fiskars Softgrip Scissors,Office Supplies,Supplies,7,34,307.44,50.75,16.5,9.8
OFF-SU-10001225,Staple remover,Office Supplies,Supplies,8,32,80.22,1.04,1.3,10.6
OFF-SU-10001574,Acme Value Line Scissors,Office Supplies,Supplies,9,30,69.35,18.57,26.8,10.4
OFF-SU-10001664,Acme Office Executive Series Stainless Steel Trimmers,Office Supplies,Supplies,7,24,159.4,27.57,17.3,10.2
OFF-SU-10001935,Staple remover,Office Supplies,Supplies,6,23,29.65,10.98,37.0,9.3
OFF-SU-10002189,Acme Rosewood Handle Letter Opener,Office Supplies,Supplies,3,8,43.67,13.14,30.1,9.0
OFF-SU-10002301,Serrated Blade or Curved Handle Hand Letter Openers,Office Supplies,Supplies,2,5,23.86,6.15,25.8,7.5
OFF-SU-10002503,Acme Preferred Stainless Steel Scissors,Office Supplies,Supplies,4,21,90.88,20.54,22.6,8.1
OFF-SU-10002522,Acme Kleen Earth Office Shears,Office Supplies,Supplies,5,19,44.23,7.11,16.1,10.6
OFF-SU-10002537,Acme Box Cutter Scissors,Office Supplies,Supplies,5,18,255.75,40.13,15.7,10.5
OFF-SU-10002557,Fiskars Spring-Action Scissors,Office Supplies,Supplies,4,20,75.49,21.57,28.6,9.5
OFF-SU-10002573,"Acme 10"" Easy Grip Assistive Scissors",Office Supplies,Supplies,8,41,448.77,68.58,15.3,10.4
OFF-SU-10002881,Martin Yale Chadless Opener Electric Letter Opener,Office Supplies,Supplies,6,24,16656.2,2385.31,14.3,9.6
OFF-SU-10003002,Letter Slitter,Office Supplies,Supplies,2,12,10.08,0.41,4.1,9.7
OFF-SU-10003505,Premier Electric Letter Opener,Office Supplies,Supplies,8,34,2641.61,367.18,13.9,10.5
OFF-SU-10003567,Stiletto Hand Letter Openers,Office Supplies,Supplies,4,24,136.32,21.89,16.1,8.7
OFF-SU-10003936,Acme Serrated Blade Letter Opener,Office Supplies,Supplies,1,2,7.63,-6.41,-84.0,8.1
OFF-SU-10004115,Acme Stainless Steel Office Snips,Office Supplies,Supplies,4,16,81.42,12.28,15.1,9.7
OFF-SU-10004231,Acme Tagit Stainless Steel Antibacterial Scissors,Office Supplies,Supplies,6,26,196.02,21.56,11.0,10.1
OFF-SU-10004261,"Fiskars 8"" Scissors, 2/Pack",Office Supplies,Supplies,4,13,217.22,37.3,17.2,10.3
OFF-SU-10004290,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",Office Supplies,Supplies,3,10,45.14,-3.17,-7.0,8.2
OFF-SU-10004498,Martin-Yale Premier Letter Opener,Office Supplies,Supplies,7,29,236.99,32.75,13.8,9.2
OFF-SU-10004661,Acme Titanium Bonded Scissors,Office Supplies,Supplies,5,20,102.0,14.54,14.3,10.8
OFF-SU-10004664,Acme Softgrip Scissors,Office Supplies,Supplies,4,22,166.06,46.81,28.2,9.6
OFF-SU-10004737,Acme Design Stainless Steel Bent Scissors,Office Supplies,Supplies,3,11,88.92,16.65,18.7,9.3
OFF-SU-10004768,Acme Kleencut Forged Steel Scissors,Office Supplies,Supplies,3,16,35.59,-9.13,-25.7,11.0
OFF-SU-10004782,"Elite 5"" Scissors",Office Supplies,Supplies,7,31,179.14,15.7,8.8,10.5
OFF-SU-10004884,Acme Galleria Hot Forged Steel Scissors with Colored Handles,Office Supplies,Supplies,3,13,195.05,42.23,21.7,9.4
TEC-AC-10000023,"Maxell 74 Minute CD-R Spindle, 50/Pack",Technology,Accessories,4,14,230.67,21.73,9.4,7.6
TEC-AC-10000057,Microsoft Natural Ergonomic Keyboard 4000,Technology,Accessories,5,23,557.81,68.68,12.3,5.7
TEC-AC-10000109,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,Technology,Accessories,9,35,1489.33,215.68,14.5,7.8
TEC-AC-10000158,Sony 64GB Class 10 Micro SDHC R40 Memory Card,Technology,Accessories,9,24,899.75,128.86,14.3,7.4
TEC-AC-10000171,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack",Technology,Accessories,5,23,248.29,36.65,14.8,8.1
TEC-AC-10000199,Kingston Digital DataTraveler 8GB USB 2.0,Technology,Accessories,3,8,44.03,13.46,30.6,8.7
TEC-AC-10000290,Sabrent 4-Port USB 2.0 Hub,Technology,Accessories,4,9,96.42,2.93,3.0,8.0
TEC-AC-10000303,Logitech M510 Wireless Mouse,Technology,Accessories,3,16,239.94,19.68,8.2,7.4
TEC-AC-10000358,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,Technology,Accessories,6,20,888.97,105.25,11.8,7.8
TEC-AC-10000387,KeyTronic KT800P2 - Keyboard - Black,Technology,Accessories,3,5,75.1,-1.64,-2.2,9.0
TEC-AC-10000397,"Perixx PERIBOARD-512B, Ergonomic Split Keyboard",Technology,Accessories,3,12,419.88,46.3,11.0,9.4
TEC-AC-10000420,Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning,Technology,Accessories,4,11,1399.8,188.58,13.5,7.4
TEC-AC-10000474,Kensington Expert Mouse Optical USB Trackball for PC or Mac,Technology,Accessories,6,23,1690.82,202.42,12.0,7.8
TEC-AC-10000487,SanDisk Cruzer 4 GB USB Flash Drive,Technology,Accessories,2,8,25.96,11.88,45.8,9.4
TEC-AC-10000521,"Verbatim Slim CD and DVD Storage Cases, 50/Pack",Technology,Accessories,4,13,80.78,17.76,22.0,8.2
TEC-AC-10000580,Logitech G13 Programmable Gameboard with LCD Display,Technology,Accessories,4,18,1039.87,135.47,13.0,7.9
TEC-AC-10000682,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,Technology,Accessories,6,24,321.85,49.49,15.4,8.9
TEC-AC-10000710,Maxell DVD-RAM Discs,Technology,Accessories,3,19,296.64,29.2,9.8,9.6
TEC-AC-10000736,Logitech G600 MMO Gaming Mouse,Technology,Accessories,6,27,1375.83,170.11,12.4,9.4
TEC-AC-10000844,Logitech Gaming G510s - Keyboard,Technology,Accessories,8,31,2362.72,296.41,12.5,9.3
TEC-AC-10000865,WD My Passport Ultra 500GB Portable External Hard Drive,Technology,Accessories,4,8,708.0,68.8,9.7,9.0
TEC-AC-10000892,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,Technology,Accessories,7,22,1890.0,281.05,14.9,6.3
TEC-AC-10000926,NETGEAR RangeMax WNR1000 Wireless Router,Technology,Accessories,1,4,59.98,15.18,25.3,5.2
TEC-AC-10000927,Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand,Technology,Accessories,4,16,491.84,62.49,12.7,8.2
TEC-AC-10000990,Imation Bio 2GB USB Flash Drive Imation Corp,Technology,Accessories,3,10,2098.88,265.81,12.7,8.8
TEC-AC-10000991,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,Technology,Accessories,4,12,582.68,78.36,13.4,8.2
TEC-AC-10001013,Logitech ClearChat Comfort/USB Headset H390,Technology,Accessories,6,24,533.08,69.68,13.1,7.8
TEC-AC-10001090,Micro Innovations Wireless Classic Keyboard with Mouse,Technology,Accessories,2,9,107.96,15.48,14.3,9.8
TEC-AC-10001101,Sony 16GB Class 10 Micro SDHC R40 Memory Card,Technology,Accessories,4,15,190.77,27.6,14.5,7.3
TEC-AC-10001109,Logitech Trackman Marble Mouse,Technology,Accessories,9,41,773.74,108.69,14.0,8.7
TEC-AC-10001114,Microsoft Wireless Mobile Mouse 4000,Technology,Accessories,4,22,591.85,77.87,13.2,9.6
TEC-AC-10001142,First Data FD10 PIN Pad,Technology,Accessories,5,15,1722.2,217.59,12.6,8.8
TEC-AC-10001266,Memorex Micro Travel Drive 8 GB,Technology,Accessories,8,35,299.0,54.94,18.4,8.4
TEC-AC-10001267,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,Technology,Accessories,5,19,467.22,94.27,20.2,6.6
TEC-AC-10001284,Enermax Briskie RF Wireless Keyboard and Mouse Combo,Technology,Accessories,4,18,407.09,58.42,14.4,6.7
TEC-AC-10001314,Case Logic 2.4GHz Wireless Keyboard,Technology,Accessories,8,25,1229.75,170.81,13.9,6.7
TEC-AC-10001383,Logitech Wireless Touch Keyboard K400,Technology,Accessories,3,8,364.85,46.8,12.8,8.9
TEC-AC-10001432,Enermax Aurora Lite Keyboard,Technology,Accessories,5,20,1641.15,234.57,14.3,8.1
TEC-AC-10001445,Imation USB 2.0 Swivel Flash Drive USB flash drive - 4 GB - Pink,Technology,Accessories,2,7,30.3,0.74,2.4,8.0
TEC-AC-10001465,SanDisk Cruzer 64 GB USB Flash Drive,Technology,Accessories,9,29,1184.03,143.86,12.2,7.5
TEC-AC-10001539,Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology,Technology,Accessories,3,18,1167.85,174.96,15.0,6.2
TEC-AC-10001542,SanDisk Cruzer 16 GB USB Flash Drive,Technology,Accessories,3,14,107.91,16.42,15.2,9.4
TEC-AC-10001552,Logitech K350 2.4Ghz Wireless Keyboard,Technology,Accessories,5,17,1154.66,180.25,15.6,6.9
TEC-AC-10001553,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",Technology,Accessories,5,15,373.78,52.12,13.9,7.3
TEC-AC-10001590,Dell Slim USB Multimedia Keyboard,Technology,Accessories,2,14,125.0,18.47,14.8,8.5
TEC-AC-10001606,Logitech Wireless Performance Mouse MX for PC and Mac,Technology,Accessories,7,27,1799.82,244.75,13.6,8.3
TEC-AC-10001635,KeyTronic KT400U2 - Keyboard - Black,Technology,Accessories,3,13,148.03,23.79,16.1,6.5
TEC-AC-10001714,Logitech MX Performance Wireless Mouse,Technology,Accessories,6,22,749.93,98.39,13.1,7.6
TEC-AC-10001767,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,Technology,Accessories,6,30,927.77,132.95,14.3,7.2
TEC-AC-10001772,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,Technology,Accessories,5,23,495.07,61.34,12.4,8.5
TEC-AC-10001838,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,Technology,Accessories,7,29,5119.74,636.69,12.4,8.9
TEC-AC-10001874,Logitech Wireless Anywhere Mouse MX for PC and Mac,Technology,Accessories,3,15,551.91,78.34,14.2,7.6
TEC-AC-10001908,Logitech Wireless Headset h800,Technology,Accessories,6,22,2799.72,335.87,12.0,9.1
TEC-AC-10001956,Microsoft Arc Touch Mouse,Technology,Accessories,2,7,359.7,51.05,14.2,8.2
TEC-AC-10001990,Kensington Orbit Wireless Mobile Trackball for PC and Mac,Technology,Accessories,4,15,1511.75,225.12,14.9,8.6
TEC-AC-10001998,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,Technology,Accessories,6,29,207.9,20.9,10.1,7.9
TEC-AC-10002001,Logitech Wireless Gaming Headset G930,Technology,Accessories,5,20,1983.88,261.37,13.2,7.9
TEC-AC-10002006,Memorex Micro Travel Drive 16 GB,Technology,Accessories,6,27,556.45,56.31,10.1,8.2
TEC-AC-10002018,AmazonBasics 3-Button USB Wired Mouse,Technology,Accessories,5,25,88.07,11.08,12.6,7.9
TEC-AC-10002049,Logitech G19 Programmable Gaming Keyboard,Technology,Accessories,8,37,4389.25,614.51,14.0,8.5
TEC-AC-10002049,Plantronics Savi W720 Multi-Device Wireless Headset System,Technology,Accessories,7,25,9367.29,1323.37,14.1,7.1
TEC-AC-10002076,Microsoft Natural Keyboard Elite,Technology,Accessories,4,21,1497.0,190.02,12.7,8.2
TEC-AC-10002134,Rosewill 107 Normal Keys USB Wired Standard Keyboard,Technology,Accessories,3,8,105.14,16.98,16.1,9.1
TEC-AC-10002167,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,Technology,Accessories,8,35,357.0,52.57,14.7,7.3
TEC-AC-10002217,Imation Clip USB flash drive - 8 GB,Technology,Accessories,7,36,443.68,62.77,14.1,8.7
TEC-AC-10002253,Imation Bio 8GB USB Flash Drive Imation Corp,Technology,Accessories,4,12,2659.84,315.48,11.9,9.2
TEC-AC-10002305,KeyTronic E03601U1 - Keyboard - Beige,Technology,Accessories,5,26,306.0,59.14,19.3,7.8
TEC-AC-10002323,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,Technology,Accessories,11,49,884.0,116.91,13.2,9.7
TEC-AC-10002331,"Maxell 74 Minute CDR, 10/Pack",Technology,Accessories,5,22,232.76,21.95,9.4,8.6
TEC-AC-10002335,Logitech Media Keyboard K200,Technology,Accessories,4,17,503.86,54.17,10.8,7.4
TEC-AC-10002345,HP Standard 104 key PS/2 Keyboard,Technology,Accessories,6,28,275.5,41.76,15.2,8.2
TEC-AC-10002370,Maxell CD-R Discs,Technology,Accessories,3,11,15.76,1.86,11.8,7.0
TEC-AC-10002380,Sony 8GB Class 10 Micro SDHC R40 Memory Card,Technology,Accessories,1,4,27.19,5.17,19.0,9.4
TEC-AC-10002399,SanDisk Cruzer 32 GB USB Flash Drive,Technology,Accessories,6,27,361.38,61.32,17.0,8.1
TEC-AC-10002402,Razer Kraken PRO Over Ear PC and Music Headset,Technology,Accessories,8,35,2159.73,321.13,14.9,7.9
TEC-AC-10002473,Maxell 4.7GB DVD-R,Technology,Accessories,11,38,1231.69,141.03,11.5,8.0
TEC-AC-10002550,Maxell 4.7GB DVD-RW 3/Pack,Technology,Accessories,4,18,146.56,6.12,4.2,7.3
TEC-AC-10002550,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 30/Pack",Technology,Accessories,4,21,472.86,49.71,10.5,7.0
TEC-AC-10002558,Imation Swivel Flash Drive USB flash drive - 8 GB,Technology,Accessories,2,9,54.58,-0.3,-0.5,9.2
TEC-AC-10002567,Logitech G602 Wireless Gaming Mouse,Technology,Accessories,8,32,1871.77,262.55,14.0,7.2
TEC-AC-10002600,Belkin QODE FastFit Bluetooth Keyboard,Technology,Accessories,2,6,495.6,67.91,13.7,9.0
TEC-AC-10002637,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),Technology,Accessories,5,17,3743.79,505.31,13.5,7.6
TEC-AC-10002647,"Logitech Wireless Boombox Speaker - portable - wireless, wired",Technology,Accessories,2,13,383.04,50.84,13.3,9.1
TEC-AC-10002718,Belkin Standard 104 key USB Keyboard,Technology,Accessories,6,18,265.54,41.43,15.6,6.2
TEC-AC-10002800,Plantronics Audio 478 Stereo USB Headset,Technology,Accessories,9,37,1619.68,207.79,12.8,8.2
TEC-AC-10002842,WD My Passport Ultra 2TB Portable External Hard Drive,Technology,Accessories,8,33,3998.4,516.53,12.9,8.0
TEC-AC-10002857,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 1/Pack",Technology,Accessories,3,20,83.44,20.21,24.2,8.5
TEC-AC-10002926,Logitech Wireless Marathon Mouse M705,Technology,Accessories,8,34,1409.72,202.73,14.4,8.1
TEC-AC-10002942,WD My Passport Ultra 1TB Portable External Hard Drive,Technology,Accessories,6,18,1007.4,144.51,14.3,7.7
TEC-AC-10003023,Logitech G105 Gaming Keyboard,Technology,Accessories,5,15,759.94,114.02,15.0,7.2
TEC-AC-10003027,Imation 8GB Mini TravelDrive USB 2.0 Flash Drive,Technology,Accessories,3,17,350.2,53.82,15.4,8.4
TEC-AC-10003033,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,Technology,Accessories,10,49,10822.36,1372.03,12.7,8.8
TEC-AC-10003038,Kingston Digital DataTraveler 16GB USB 2.0,Technology,Accessories,13,51,477.93,63.09,13.2,7.6
TEC-AC-10003063,Micro Innovations USB RF Wireless Keyboard with Mouse,Technology,Accessories,6,15,440.0,55.79,12.7,7.1
TEC-AC-10003095,Logitech G35 7.1-Channel Surround Sound Headset,Technology,Accessories,6,23,2157.83,282.83,13.1,7.2
TEC-AC-10003116,Memorex Froggy Flash Drive 8 GB,Technology,Accessories,7,27,411.8,44.19,10.7,8.8
TEC-AC-10003133,Memorex Mini Travel Drive 4 GB USB 2.0 Flash Drive,Technology,Accessories,1,3,13.62,5.1,37.4,8.7
TEC-AC-10003174,Plantronics S12 Corded Telephone Headset System,Technology,Accessories,6,27,2242.03,279.78,12.5,8.8
TEC-AC-10003198,Enermax Acrylux Wireless Keyboard,Technology,Accessories,6,20,2450.16,305.53,12.5,8.2
TEC-AC-10003237,Memorex Micro Travel Drive 4 GB,Technology,Accessories,3,10,103.88,12.12,11.7,5.5
TEC-AC-10003280,Belkin F8E887 USB Wired Ergonomic Keyboard,Technology,Accessories,8,38,563.81,89.82,15.9,8.6
TEC-AC-10003289,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,Technology,Accessories,5,22,499.75,78.73,15.8,6.8
TEC-AC-10003399,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,Technology,Accessories,5,22,507.36,75.58,14.9,8.9
TEC-AC-10003433,Maxell 4.7GB DVD+R 5/Pack,Technology,Accessories,5,14,11.68,-8.61,-73.7,7.1
TEC-AC-10003441,Kingston Digital DataTraveler 32GB USB 2.0,Technology,Accessories,7,30,355.95,20.32,5.7,8.4
TEC-AC-10003447,Micropad Numeric Keypads,Technology,Accessories,4,9,291.85,32.6,11.2,9.1
TEC-AC-10003499,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,Technology,Accessories,5,21,194.54,44.54,22.9,8.0
TEC-AC-10003590,"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem",Technology,Accessories,5,20,626.54,83.07,13.3,8.3
TEC-AC-10003610,Logitech Illuminated - Keyboard,Technology,Accessories,6,28,1139.81,155.98,13.7,6.4
TEC-AC-10003614,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",Technology,Accessories,5,20,150.67,27.32,18.1,7.0
TEC-AC-10003628,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,Technology,Accessories,15,65,1409.53,184.8,13.1,7.8
TEC-AC-10003657,Lenovo 17-Key USB Numeric Keypad,Technology,Accessories,5,19,367.09,51.74,14.1,9.0
TEC-AC-10003709,Maxell 4.7GB DVD-R 5/Pack,Technology,Accessories,5,25,19.01,4.38,23.0,7.9
TEC-AC-10003832,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,Technology,Accessories,9,34,1007.15,108.25,10.7,9.6
TEC-AC-10003832,Logitech P710e Mobile Speakerphone,Technology,Accessories,9,25,10196.6,1392.14,13.7,7.6
TEC-AC-10003870,Logitech Z-906 Speaker sys - home theater - 5.1-CH,Technology,Accessories,4,12,5609.83,752.97,13.4,8.1
TEC-AC-10003911,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,Technology,Accessories,5,12,2623.84,367.09,14.0,6.9
TEC-AC-10004001,Logitech Wireless Headset H600 Over-The-Head Design,Technology,Accessories,2,5,386.91,58.64,15.2,6.2
TEC-AC-10004114,KeyTronic 6101 Series - Keyboard - Black,Technology,Accessories,2,11,360.71,48.03,13.3,7.2
TEC-AC-10004127,SanDisk Cruzer 8 GB USB Flash Drive,Technology,Accessories,1,1,27.17,6.29,23.2,6.4
TEC-AC-10004145,Logitech diNovo Edge Keyboard,Technology,Accessories,5,28,7399.7,943.07,12.7,9.4
TEC-AC-10004171,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,Technology,Accessories,5,19,2299.77,296.68,12.9,8.6
TEC-AC-10004209,Memorex Froggy Flash Drive 4 GB,Technology,Accessories,5,17,136.28,31.54,23.1,8.2
TEC-AC-10004227,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,Technology,Accessories,7,31,329.95,35.21,10.7,9.6
TEC-AC-10004353,Hypercom P1300 Pinpad,Technology,Accessories,6,27,957.6,119.51,12.5,8.9
TEC-AC-10004396,Logitech Keyboard K120,Technology,Accessories,3,10,174.24,17.67,10.1,8.8
TEC-AC-10004420,Cherry 142-key Programmable Keyboard,Technology,Accessories,1,1,479.72,63.02,13.1,10.8
TEC-AC-10004469,Microsoft Sculpt Comfort Mouse,Technology,Accessories,9,33,1414.23,192.09,13.6,8.5
TEC-AC-10004510,Logitech Desktop MK120 Mouse and keyboard Combo,Technology,Accessories,12,48,778.74,118.15,15.2,7.8
TEC-AC-10004518,Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive,Technology,Accessories,2,10,280.0,42.93,15.3,6.6
TEC-AC-10004568,Maxell LTO Ultrium - 800 GB,Technology,Accessories,7,26,1002.04,143.26,14.3,8.7
TEC-AC-10004571,Logitech G700s Rechargeable Gaming Mouse,Technology,Accessories,9,42,2339.77,300.81,12.9,8.0
TEC-AC-10004595,First Data TMFD35 PIN Pad,Technology,Accessories,2,8,571.2,92.86,16.3,7.1
TEC-AC-10004633,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",Technology,Accessories,6,19,184.54,29.92,16.2,8.6
TEC-AC-10004659,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,Technology,Accessories,5,23,1926.94,281.66,14.6,7.1
TEC-AC-10004666,Maxell iVDR EX 500GB Cartridge,Technology,Accessories,2,8,2755.4,362.84,13.2,7.5
TEC-AC-10004708,Sony 32GB Class 10 Micro SDHC R40 Memory Card,Technology,Accessories,4,13,251.4,27.97,11.1,8.6
TEC-AC-10004761,Maxell 4.7GB DVD+RW 3/Pack,Technology,Accessories,4,15,264.44,40.85,15.4,7.2
TEC-AC-10004803,Sony Micro Vault Click 4 GB USB 2.0 Flash Drive,Technology,Accessories,3,11,250.92,20.89,8.3,7.5
TEC-AC-10004814,Logitech Illuminated Ultrathin Keyboard with Backlighting,Technology,Accessories,1,4,170.97,24.3,14.2,7.2
TEC-AC-10004855,V7 USB Numeric Keypad,Technology,Accessories,4,18,461.87,42.03,9.1,8.6
TEC-AC-10004859,"Maxell Pro 80 Minute CD-R, 10/Pack",Technology,Accessories,3,6,220.25,25.72,11.7,9.7
TEC-AC-10004864,Memorex Micro Travel Drive 32 GB,Technology,Accessories,5,25,379.7,48.28,12.7,8.9
TEC-AC-10004877,Imation 30456 USB Flash Drive 8GB,Technology,Accessories,5,19,154.56,29.52,19.1,7.5
TEC-AC-10004901,Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver,Technology,Accessories,4,17,549.89,65.39,11.9,7.6
TEC-AC-10004975,Plantronics Audio 995 Wireless Stereo Headset,Technology,Accessories,4,16,1913.13,261.48,13.7,9.0
TEC-AC-10004992,Kingston Digital DataTraveler 64GB USB 2.0,Technology,Accessories,2,4,202.68,33.79,16.7,7.5
TEC-CO-10000971,Hewlett Packard 310 Color Digital Copier,Technology,Copiers,6,24,4199.86,651.2,15.5,3.5
TEC-CO-10001046,Canon Imageclass D680 Copier / Fax,Technology,Copiers,5,25,8959.87,1409.89,15.7,4.4
TEC-CO-10001449,Hewlett Packard LaserJet 3310 Copier,Technology,Copiers,8,47,18839.69,3046.77,16.2,2.8
TEC-CO-10001571,Sharp 1540cs Digital Laser Copier,Technology,Copiers,7,32,4399.92,702.54,16.0,3.7
TEC-CO-10001766,Canon PC940 Copier,Technology,Copiers,3,15,5669.87,895.2,15.8,3.8
TEC-CO-10001943,Canon PC-428 Personal Copier,Technology,Copiers,5,24,3639.82,570.1,15.7,4.0
TEC-CO-10002095,Hewlett Packard 610 Color Digital Copier / Printer,Technology,Copiers,7,21,8899.82,1427.77,16.0,3.1
TEC-CO-10002313,Canon PC1080F Personal Copier,Technology,Copiers,4,19,5999.9,965.32,16.1,3.9
TEC-CO-10003236,Canon Image Class D660 Copier,Technology,Copiers,2,8,3959.93,698.57,17.6,1.0
TEC-CO-10003763,Canon PC1060 Personal Laser Copier,Technology,Copiers,3,8,8819.87,1503.19,17.0,2.0
TEC-CO-10004115,Sharp AL-1530CS Digital Copier,Technology,Copiers,4,10,6399.87,921.43,14.4,4.7
TEC-CO-10004202,Brother DCP1000 Digital 3 in 1 Multifunction Machine,Technology,Copiers,7,25,4859.84,830.08,17.1,1.5
TEC-CO-10004722,Canon imageCLASS 2200 Advanced Copier,Technology,Copiers,5,22,61599.82,10465.78,17.0,1.8
TEC-MA-10000010,Hewlett-Packard Deskjet 3050a All-in-One Color Inkjet Printer,Technology,Machines,1,2,3040.0,298.0,9.8,13.9
TEC-MA-10000029,"Epson WorkForce WF-2530 All-in-One Printer, Copier Scanner",Technology,Machines,2,5,279.96,15.34,5.5,14.3
TEC-MA-10000045,Zebra ZM400 Thermal Label Printer,Technology,Machines,2,9,6965.7,593.88,8.5,16.8
TEC-MA-10000112,Panasonic KX MB2061 Multifunction Printer,Technology,Machines,1,7,2396.4,227.84,9.5,14.7
TEC-MA-10000418,Cubify CubeX 3D Printer Double Head Print,Technology,Machines,3,16,11099.96,993.28,8.9,14.6
TEC-MA-10000423,Texas Instruments TI-34 Scientific Calculator,Technology,Machines,3,10,204.51,26.41,12.9,14.5
TEC-MA-10000488,Bady BDG101FRU Card Printer,Technology,Machines,4,12,9279.88,758.72,8.2,16.2
TEC-MA-10000597,Lexmark S315 Color Inkjet Printer,Technology,Machines,2,3,299.97,15.63,5.2,14.7
TEC-MA-10000752,Texas Instrument TI-15 Fraction Calculator,Technology,Machines,2,5,41.9,-13.2,-31.5,15.9
TEC-MA-10000822,Lexmark MX611dhe Monochrome Laser Printer,Technology,Machines,4,17,16829.9,1579.67,9.4,14.4
TEC-MA-10000864,Cisco 9971 IP Video Phone Charcoal,Technology,Machines,2,8,4268.0,385.09,9.0,16.0
TEC-MA-10000904,"Brother MFC-9340CDW LED All-In-One Printer, Copier Scanner",Technology,Machines,1,7,341.99,30.15,8.8,14.9
TEC-MA-10000984,Okidata MB760 Printer,Technology,Machines,2,12,7834.4,752.71,9.6,14.1
TEC-MA-10001016,Canon PC170 Desktop Personal Copier,Technology,Machines,2,9,575.82,53.17,9.2,15.7
TEC-MA-10001031,Socket Bluetooth Cordless Hand Scanner (CHS),Technology,Machines,1,6,506.28,56.22,11.1,13.4
TEC-MA-10001047,"3D Systems Cube Printer, 2nd Generation, Magenta",Technology,Machines,2,8,14299.89,1120.31,7.8,16.7
TEC-MA-10001127,"HP Designjet T520 Inkjet Large Format Printer - 24"" Color",Technology,Machines,3,14,18374.9,1799.47,9.8,14.3
TEC-MA-10001148,Okidata MB491 Multifunction Printer,Technology,Machines,2,3,2844.3,296.45,10.4,13.7
